petal_length,petal_width,species_virginica
1.2742951114029821,1.7120959436691794,1.4142135623730954
-1.3970639535363654,-1.3154442950077403,-0.7071067811865476
0.5354085615261415,0.26414191647586993,-0.7071067811865476
0.47857113461253803,0.3957741007661709,-0.7071067811865476
0.5922459884397444,0.7906706536370736,1.4142135623730954
0.5354085615261415,0.26414191647586993,-0.7071067811865476
0.8764331230077601,1.4488315750885774,1.4142135623730954
-1.226551672795556,-1.3154442950077403,-0.7071067811865476
0.9332705499213636,1.185567206507976,1.4142135623730954
0.2512214269581257,0.3957741007661709,-0.7071067811865476
0.8195956960941572,1.053935022217675,1.4142135623730954
-0.14664056143709636,-0.26238682068533337,-0.7071067811865476
0.08070914621731616,0.26414191647586993,-0.7071067811865476
0.47857113461253803,0.26414191647586993,-0.7071067811865476
-1.3970639535363654,-1.1838121107174393,-0.7071067811865476
0.47857113461253803,0.13250973218556925,-0.7071067811865476
0.36489628078533215,0.0008775478952682834,-0.7071067811865476
-1.2833890997091593,-1.3154442950077403,-0.7071067811865476
0.1943840000445223,0.13250973218556925,-0.7071067811865476
1.4448073921437916,0.7906706536370736,1.4142135623730954
1.1037828306621729,1.185567206507976,1.4142135623730954
-1.2833890997091593,-1.0521799264271385,-0.7071067811865476
-0.26031541526430274,-0.26238682068533337,-0.7071067811865476
1.1037828306621729,1.7120959436691794,1.4142135623730954
1.1606202575757758,0.5274062850564719,1.4142135623730954
-1.3402265266227624,-1.4470764792980408,-0.7071067811865476
1.0469454037485695,1.5804637593788784,1.4142135623730954
-1.3402265266227624,-1.3154442950077403,-0.7071067811865476
0.6490834153533479,0.3957741007661709,-0.7071067811865476
1.331132538316585,0.9223028379273742,1.4142135623730954
1.0469454037485695,0.7906706536370736,1.4142135623730954
0.1943840000445223,0.13250973218556925,-0.7071067811865476
0.9901079768349665,0.7906706536370736,1.4142135623730954
0.36489628078533215,0.13250973218556925,-0.7071067811865476
0.30805885387172866,0.13250973218556925,-0.7071067811865476
0.6490834153533479,1.053935022217675,1.4142135623730954
0.7627582691805538,0.7906706536370736,1.4142135623730954
-1.1697142458819532,-1.3154442950077403,-0.7071067811865476
0.13754657313091936,0.13250973218556925,-0.7071067811865476
0.4217337076989351,0.6590384693467726,1.4142135623730954
-1.4539013804499687,-1.3154442950077403,-0.7071067811865476
0.13754657313091936,0.0008775478952682834,-0.7071067811865476
1.2174576844893792,1.185567206507976,1.4142135623730954
